"ipr.oid"|"registry"|"cc"|"type"|"start"|"value"|"date"|"status"|"dtstart"|"dtend"|"current"|"ipr"
"AP2003-10-09-06580"|"apnic"|"KR"|"ipv6"|"2001:0220:0000::"|35|1999-10-06|"allocated"|2003-10-09|2003-11-26|FALSE|"2001:220::-2001:220::22"
"AP2003-10-09-06589"|"apnic"|"KR"|"ipv6"|"2001:0270:0000::"|35|2000-09-08|"allocated"|2003-10-09|2003-12-12|FALSE|"2001:270::-2001:270::22"
"AP2003-10-09-06685"|"apnic"|"JP"|"ipv6"|"2001:0D00:0000::"|32|2003-02-06|"allocated"|2003-10-09|2004-04-27|FALSE|"2001:d00::/123"
"AP2003-10-09-06686"|"apnic"|"MY"|"ipv6"|"2001:0D08:0000::"|32|2003-02-18|"allocated"|2003-10-09|2004-04-27|FALSE|"2001:d08::/123"
"AP2003-10-09-06687"|"apnic"|"ID"|"ipv6"|"2001:0D10:0000::"|32|2003-02-26|"allocated"|2003-10-09|2004-04-27|FALSE|"2001:d10::/123"
"AP2003-10-09-06688"|"apnic"|"PH"|"ipv6"|"2001:0D18:0000::"|32|2003-04-07|"allocated"|2003-10-09|2004-04-27|FALSE|"2001:d18::/123"
"AP2003-10-09-06689"|"apnic"|"TW"|"ipv6"|"2001:0D20:0000::"|32|2003-03-13|"allocated"|2003-10-09|2004-04-27|FALSE|"2001:d20::/123"
"AP2003-10-09-06690"|"apnic"|"JP"|"ipv6"|"2001:0D28:0000::"|32|2003-03-25|"allocated"|2003-10-09|2004-04-27|FALSE|"2001:d28::/123"
"AP2003-10-09-06691"|"apnic"|"JP"|"ipv6"|"2001:0D30:0000::"|32|2003-04-07|"allocated"|2003-10-09|2004-04-27|FALSE|"2001:d30::/123"
"AP2003-10-09-06692"|"apnic"|"KR"|"ipv6"|"2001:0D38:0000::"|32|2003-05-15|"allocated"|2003-10-09|2004-04-27|FALSE|"2001:d38::/123"
"AP2003-10-09-06693"|"apnic"|"TW"|"ipv6"|"2001:0D40:0000::"|32|2003-05-19|"allocated"|2003-10-09|2004-04-27|FALSE|"2001:d40::/123"
"AP2003-10-09-06694"|"apnic"|"TW"|"ipv6"|"2001:0D48:0000::"|32|2003-05-23|"allocated"|2003-10-09|2004-04-27|FALSE|"2001:d48::/123"
"AP2003-10-09-06695"|"apnic"|"JP"|"ipv6"|"2001:0D50:0000::"|32|2003-06-05|"allocated"|2003-10-09|2004-04-27|FALSE|"2001:d50::/123"
"AP2003-10-09-06696"|"apnic"|"TW"|"ipv6"|"2001:0D58:0000::"|32|2003-06-06|"allocated"|2003-10-09|2004-04-27|FALSE|"2001:d58::/123"
"AP2003-10-09-06697"|"apnic"|"CN"|"ipv6"|"2001:0D60:0000::"|32|2003-06-16|"allocated"|2003-10-09|2004-04-27|FALSE|"2001:d60::/123"
"AP2003-10-09-06698"|"apnic"|"ID"|"ipv6"|"2001:0D68:0000::"|32|2003-06-17|"allocated"|2003-10-09|2004-04-27|FALSE|"2001:d68::/123"
"AP2003-10-09-06699"|"apnic"|"JP"|"ipv6"|"2001:0D70:0000::"|30|2003-09-12|"allocated"|2003-10-09|2004-04-27|FALSE|"2001:d70::-2001:d70::1d"
"AP2003-10-09-06700"|"apnic"|"JP"|"ipv6"|"2001:0D80:0000::"|32|2003-10-02|"allocated"|2003-10-09|2004-04-27|FALSE|"2001:d80::/123"
"AP2003-10-09-06701"|"apnic"|"JP"|"ipv6"|"2001:0D88:0000::"|32|2003-10-06|"allocated"|2003-10-09|2004-04-27|FALSE|"2001:d88::/123"
"AP2003-10-09-06702"|"apnic"|"AU"|"ipv6"|"2001:0DC0:0000::"|32|2003-01-24|"allocated"|2003-10-09|2004-04-27|FALSE|"2001:dc0::/123"
"AP2003-10-09-06703"|"apnic"|"TW"|"ipv6"|"2001:0DC1:0000::"|32|2003-03-31|"allocated"|2003-10-09|2004-04-27|FALSE|"2001:dc1::/123"
"AP2003-10-09-06704"|"apnic"|"JP"|"ipv6"|"2001:0DC2:0000::"|32|2003-05-29|"allocated"|2003-10-09|2004-04-27|FALSE|"2001:dc2::/123"
"AP2003-10-09-06705"|"apnic"|"JP"|"ipv6"|"2001:0DC3:0000::"|32|2003-06-19|"allocated"|2003-10-09|2004-04-27|FALSE|"2001:dc3::/123"
"AP2003-10-18-07187"|"apnic"|"JP"|"ipv6"|"2001:0D90:0000::"|32|2003-10-17|"allocated"|2003-10-18|2004-04-27|FALSE|"2001:d90::/123"
"AP2003-10-22-07211"|"apnic"|"SG"|"ipv6"|"2001:0D98:0000::"|32|2003-10-21|"allocated"|2003-10-22|2004-04-27|FALSE|"2001:d98::/123"
"AP2003-11-07-07208"|"apnic"|"JP"|"ipv6"|"2001:0DA0:0000::"|32|2003-11-06|"allocated"|2003-11-07|2004-04-27|FALSE|"2001:da0::/123"
"AP2003-11-11-06970"|"apnic"|"CN"|"ipv6"|"2001:0DA8:0000::"|32|NA|"allocated"|2003-11-11|2004-04-27|FALSE|"2001:da8::/123"
"AP2003-11-13-07216"|"apnic"|"AU"|"ipv6"|"2001:0DB0:0000::"|32|2003-11-12|"allocated"|2003-11-13|2004-04-27|FALSE|"2001:db0::/123"
"AP2003-11-18-07241"|"apnic"|"JP"|"ipv6"|"2001:0DC4:0000::"|32|2003-11-17|"allocated"|2003-11-18|2004-04-27|FALSE|"2001:dc4::/123"
"AP2003-12-13-07436"|"apnic"|"KR"|"ipv6"|"2001:dc5::"|32|2003-12-12|"allocated"|2003-12-13|2004-04-27|FALSE|"2001:dc5::/123"
"AP2003-10-09-06576"|"apnic"|"JP"|"ipv6"|"2001:0200:0000::"|32|1999-08-13|"allocated"|2003-10-09|2004-05-10|FALSE|"2001:200::/123"
"AP2003-10-09-06577"|"apnic"|"SG"|"ipv6"|"2001:0208:0000::"|32|1999-08-27|"allocated"|2003-10-09|2004-05-10|FALSE|"2001:208::/123"
"AP2003-10-09-06579"|"apnic"|"JP"|"ipv6"|"2001:0218:0000::"|32|1999-09-22|"allocated"|2003-10-09|2004-05-10|FALSE|"2001:218::/123"
"AP2003-10-09-06582"|"apnic"|"KR"|"ipv6"|"2001:0230:0000::"|32|1999-11-24|"allocated"|2003-10-09|2004-05-10|FALSE|"2001:230::/123"
"AP2003-10-09-06583"|"apnic"|"TW"|"ipv6"|"2001:0238:0000::"|32|2000-02-08|"allocated"|2003-10-09|2004-05-10|FALSE|"2001:238::/123"
"AP2003-10-09-06584"|"apnic"|"JP"|"ipv6"|"2001:0240:0000::"|32|2000-03-08|"allocated"|2003-10-09|2004-05-10|FALSE|"2001:240::/123"
"AP2003-10-09-06585"|"apnic"|"CN"|"ipv6"|"2001:0250:0000::"|32|2000-04-26|"allocated"|2003-10-09|2004-05-10|FALSE|"2001:250::/123"
"AP2003-10-09-06586"|"apnic"|"JP"|"ipv6"|"2001:0258:0000::"|32|2000-05-02|"allocated"|2003-10-09|2004-05-10|FALSE|"2001:258::/123"
"AP2003-10-09-06587"|"apnic"|"JP"|"ipv6"|"2001:0260:0000::"|32|2000-07-19|"allocated"|2003-10-09|2004-05-10|FALSE|"2001:260::/123"
"AP2003-10-09-06588"|"apnic"|"JP"|"ipv6"|"2001:0268:0000::"|32|2000-08-29|"allocated"|2003-10-09|2004-05-10|FALSE|"2001:268::/123"
"AP2003-10-09-06590"|"apnic"|"JP"|"ipv6"|"2001:0278:0000::"|32|2000-09-15|"allocated"|2003-10-09|2004-05-10|FALSE|"2001:278::/123"
"AP2003-10-09-06591"|"apnic"|"KR"|"ipv6"|"2001:0280:0000::"|32|2000-09-27|"allocated"|2003-10-09|2004-05-10|FALSE|"2001:280::/123"
"AP2003-10-09-06592"|"apnic"|"TW"|"ipv6"|"2001:0288:0000::"|32|2000-10-06|"allocated"|2003-10-09|2004-05-10|FALSE|"2001:288::/123"
"AP2003-10-09-06593"|"apnic"|"KR"|"ipv6"|"2001:0290:0000::"|32|2000-10-30|"allocated"|2003-10-09|2004-05-10|FALSE|"2001:290::/123"
"AP2003-10-09-06594"|"apnic"|"JP"|"ipv6"|"2001:0298:0000::"|32|2000-12-07|"allocated"|2003-10-09|2004-05-10|FALSE|"2001:298::/123"
"AP2003-10-09-06595"|"apnic"|"JP"|"ipv6"|"2001:02A0:0000::"|32|2000-12-08|"allocated"|2003-10-09|2004-05-10|FALSE|"2001:2a0::/123"
"AP2003-10-09-06597"|"apnic"|"KR"|"ipv6"|"2001:02B0:0000::"|32|2001-01-02|"allocated"|2003-10-09|2004-05-10|FALSE|"2001:2b0::/123"
"AP2003-10-09-06598"|"apnic"|"KR"|"ipv6"|"2001:02B8:0000::"|32|2001-01-15|"allocated"|2003-10-09|2004-05-10|FALSE|"2001:2b8::/123"
"AP2003-10-09-06599"|"apnic"|"JP"|"ipv6"|"2001:02C0:0000::"|32|2001-02-07|"allocated"|2003-10-09|2004-05-10|FALSE|"2001:2c0::/123"
"AP2003-10-09-06601"|"apnic"|"KR"|"ipv6"|"2001:02D8:0000::"|32|2001-04-06|"allocated"|2003-10-09|2004-05-10|FALSE|"2001:2d8::/123"
"AP2003-10-09-06606"|"apnic"|"JP"|"ipv6"|"2001:02E8:0000::"|32|2001-07-02|"allocated"|2003-10-09|2004-05-10|FALSE|"2001:2e8::/123"
"AP2003-10-09-06607"|"apnic"|"JP"|"ipv6"|"2001:02F0:0000::"|32|2001-08-01|"allocated"|2003-10-09|2004-05-10|FALSE|"2001:2f0::/123"
"AP2003-10-09-06608"|"apnic"|"JP"|"ipv6"|"2001:02F8:0000::"|32|2001-08-09|"allocated"|2003-10-09|2004-05-10|FALSE|"2001:2f8::/123"
"AP2003-10-09-06609"|"apnic"|"JP"|"ipv6"|"2001:0300:0000::"|32|2001-08-10|"allocated"|2003-10-09|2004-05-10|FALSE|"2001:300::/123"
"AP2003-10-09-06610"|"apnic"|"JP"|"ipv6"|"2001:0308:0000::"|32|2001-08-14|"allocated"|2003-10-09|2004-05-10|FALSE|"2001:308::/123"
"AP2003-10-09-06611"|"apnic"|"JP"|"ipv6"|"2001:0310:0000::"|32|2001-08-15|"allocated"|2003-10-09|2004-05-10|FALSE|"2001:310::/123"
"AP2003-10-09-06612"|"apnic"|"JP"|"ipv6"|"2001:0318:0000::"|32|2001-08-17|"allocated"|2003-10-09|2004-05-10|FALSE|"2001:318::/123"
"AP2003-10-09-06613"|"apnic"|"KR"|"ipv6"|"2001:0320:0000::"|32|2001-08-23|"allocated"|2003-10-09|2004-05-10|FALSE|"2001:320::/123"
"AP2003-10-09-06614"|"apnic"|"MY"|"ipv6"|"2001:0328:0000::"|32|2001-08-24|"allocated"|2003-10-09|2004-05-10|FALSE|"2001:328::/123"
"AP2003-10-09-06615"|"apnic"|"KR"|"ipv6"|"2001:0330:0000::"|32|2001-09-20|"allocated"|2003-10-09|2004-05-10|FALSE|"2001:330::/123"
"AP2003-10-09-06617"|"apnic"|"JP"|"ipv6"|"2001:0340:0000::"|32|2001-10-30|"allocated"|2003-10-09|2004-05-10|FALSE|"2001:340::/123"
"AP2003-10-09-06618"|"apnic"|"JP"|"ipv6"|"2001:0348:0000::"|32|2001-10-31|"allocated"|2003-10-09|2004-05-10|FALSE|"2001:348::/123"
"AP2003-10-09-06619"|"apnic"|"JP"|"ipv6"|"2001:0350:0000::"|32|2001-11-08|"allocated"|2003-10-09|2004-05-10|FALSE|"2001:350::/123"
"AP2003-10-09-06621"|"apnic"|"AU"|"ipv6"|"2001:0360:0000::"|32|2001-12-11|"allocated"|2003-10-09|2004-05-10|FALSE|"2001:360::/123"
"AP2003-10-09-06622"|"apnic"|"JP"|"ipv6"|"2001:0368:0000::"|32|2001-12-12|"allocated"|2003-10-09|2004-05-10|FALSE|"2001:368::/123"
"AP2003-10-09-06623"|"apnic"|"JP"|"ipv6"|"2001:0370:0000::"|32|2001-02-12|"allocated"|2003-10-09|2004-05-10|FALSE|"2001:370::/123"
"AP2003-10-09-06624"|"apnic"|"KR"|"ipv6"|"2001:0378:0000::"|32|2001-12-18|"allocated"|2003-10-09|2004-05-10|FALSE|"2001:378::/123"
"AP2003-10-09-06625"|"apnic"|"JP"|"ipv6"|"2001:0380:0000::"|32|2002-01-15|"allocated"|2003-10-09|2004-05-10|FALSE|"2001:380::/123"
"AP2003-10-09-06630"|"apnic"|"KR"|"ipv6"|"2001:0390:0000::"|32|2002-02-07|"allocated"|2003-10-09|2004-05-10|FALSE|"2001:390::/123"
"AP2003-10-09-06631"|"apnic"|"JP"|"ipv6"|"2001:0398:0000::"|32|2002-02-15|"allocated"|2003-10-09|2004-05-10|FALSE|"2001:398::/123"
"AP2003-10-09-06632"|"apnic"|"JP"|"ipv6"|"2001:03A0:0000::"|32|2002-03-19|"allocated"|2003-10-09|2004-05-10|FALSE|"2001:3a0::/123"
"AP2003-10-09-06633"|"apnic"|"KR"|"ipv6"|"2001:03A8:0000::"|32|2002-04-02|"allocated"|2003-10-09|2004-05-10|FALSE|"2001:3a8::/123"
"AP2003-10-09-06634"|"apnic"|"JP"|"ipv6"|"2001:03B0:0000::"|32|2002-04-03|"allocated"|2003-10-09|2004-05-10|FALSE|"2001:3b0::/123"
"AP2003-10-09-06635"|"apnic"|"JP"|"ipv6"|"2001:03B8:0000::"|32|2002-04-09|"allocated"|2003-10-09|2004-05-10|FALSE|"2001:3b8::/123"
"AP2003-10-09-06640"|"apnic"|"JP"|"ipv6"|"2001:03E0:0000::"|32|2002-05-24|"allocated"|2003-10-09|2004-05-10|FALSE|"2001:3e0::/123"
"AP2003-10-09-06641"|"apnic"|"JP"|"ipv6"|"2001:03E8:0000::"|32|2002-06-09|"allocated"|2003-10-09|2004-05-10|FALSE|"2001:3e8::/123"
"AP2003-11-27-07200"|"apnic"|"KR"|"ipv6"|"2001:0220:0000::"|32|1999-10-06|"allocated"|2003-11-27|2004-05-10|FALSE|"2001:220::/123"
"AP2003-10-09-06637"|"apnic"|"TH"|"ipv6"|"2001:03C8:0000::"|32|2003-02-06|"allocated"|2003-10-09|2004-08-05|FALSE|"2001:3c8::/123"
"AP2003-10-09-06638"|"apnic"|"JP"|"ipv6"|"2001:03D0:0000::"|32|2003-02-14|"allocated"|2003-10-09|2004-08-05|FALSE|"2001:3d0::/123"
"AP2003-10-09-06639"|"apnic"|"JP"|"ipv6"|"2001:03D8:0000::"|32|2002-08-30|"allocated"|2003-10-09|2004-08-05|FALSE|"2001:3d8::/123"
"AP2003-12-13-07312"|"apnic"|"KR"|"ipv6"|"2001:270::"|32|2000-09-08|"allocated"|2003-12-13|2004-08-05|FALSE|"2001:270::/123"
"AP2005-01-22-12620"|"apnic"|"SG"|"ipv6"|"2001:fc1::"|32|NA|"allocated"|2005-01-22|2005-01-24|FALSE|"2001:fc1::/123"
"AP2005-04-27-13027"|"apnic"|"MO"|"ipv6"|"2001:ff8::"|32|2005-04-27|"allocated"|2005-04-27|2005-05-06|FALSE|"2001:ff8::/123"
"AP2005-05-10-13060"|"apnic"|"NZ"|"ipv6"|"2001:4404::"|30|NA|"allocated"|2005-05-10|2005-05-10|FALSE|"2001:4404::-2001:4404::1d"
"AP2005-07-16-13758"|"apnic"|"PH"|"ipv6"|"2001:4451::"|32|NA|"allocated"|2005-07-16|2005-07-18|FALSE|"2001:4451::/123"
"AP2005-07-16-13759"|"apnic"|"PH"|"ipv6"|"2001:4452::"|31|NA|"allocated"|2005-07-16|2005-07-18|FALSE|"2001:4452::-2001:4452::1e"
"AP2005-07-16-13760"|"apnic"|"PH"|"ipv6"|"2001:4454::"|30|NA|"allocated"|2005-07-16|2005-07-18|FALSE|"2001:4454::-2001:4454::1d"
"AP2003-10-09-06648"|"apnic"|"KR"|"ipv6"|"2001:07FA:0000:0004::"|64|2002-03-28|"allocated"|2003-10-09|2005-08-29|FALSE|"2001:7fa:0:4::/122"
"AP2005-04-08-12918"|"apnic"|"CN"|"ipv6"|"2001:dcb::"|32|2005-04-07|"allocated"|2005-04-08|2005-08-29|FALSE|"2001:dcb::/123"
"AP2005-06-09-13242"|"apnic"|"NZ"|"ipv6"|"2001:4428::"|32|2005-06-08|"allocated"|2005-06-09|2005-09-22|FALSE|"2001:4428::/123"
"AP2005-09-23-14019"|"apnic"|"IN"|"ipv6"|"2001:4490::"|32|2005-09-22|"allocated"|2005-09-23|2005-09-25|FALSE|"2001:4490::/123"
"AP2005-09-23-14020"|"apnic"|"IN"|"ipv6"|"2002:4491::"|32|2005-09-22|"allocated"|2005-09-23|2005-09-25|FALSE|"2002:4491::/123"
"AP2005-09-23-14021"|"apnic"|"IN"|"ipv6"|"2001:4492::"|31|2005-09-22|"allocated"|2005-09-23|2005-09-25|FALSE|"2001:4492::-2001:4492::1e"
"AP2004-05-01-08140"|"apnic"|"TW"|"ipv6"|"2001:d20::"|32|2003-03-13|"allocated"|2004-05-01|2006-01-24|FALSE|"2001:d20::/123"
"AP2006-03-14-14683"|"apnic"|"AP"|"ipv6"|"2001:df8::"|32|2003-03-13|"allocated"|2006-03-14|2006-04-03|FALSE|"2001:df8::/123"
"AP2004-05-01-08136"|"apnic"|"JP"|"ipv6"|"2001:d00::"|32|2003-02-06|"allocated"|2004-05-01|2006-04-05|FALSE|"2001:d00::/123"
"AP2004-05-01-08137"|"apnic"|"MY"|"ipv6"|"2001:d08::"|32|2003-02-18|"allocated"|2004-05-01|2006-04-05|FALSE|"2001:d08::/123"
"AP2004-05-01-08138"|"apnic"|"ID"|"ipv6"|"2001:d10::"|32|2003-02-26|"allocated"|2004-05-01|2006-04-05|FALSE|"2001:d10::/123"
"AP2004-05-01-08139"|"apnic"|"PH"|"ipv6"|"2001:d18::"|32|2003-04-07|"allocated"|2004-05-01|2006-04-05|FALSE|"2001:d18::/123"
"AP2004-05-01-08141"|"apnic"|"JP"|"ipv6"|"2001:d28::"|32|2003-03-25|"allocated"|2004-05-01|2006-04-05|FALSE|"2001:d28::/123"
"AP2004-05-01-08142"|"apnic"|"JP"|"ipv6"|"2001:d30::"|32|2003-04-07|"allocated"|2004-05-01|2006-04-05|FALSE|"2001:d30::/123"
"AP2004-05-01-08143"|"apnic"|"KR"|"ipv6"|"2001:d38::"|32|2003-05-15|"allocated"|2004-05-01|2006-04-05|FALSE|"2001:d38::/123"
"AP2004-05-01-08144"|"apnic"|"TW"|"ipv6"|"2001:d40::"|32|2003-05-19|"allocated"|2004-05-01|2006-04-05|FALSE|"2001:d40::/123"
"AP2004-05-01-08145"|"apnic"|"TW"|"ipv6"|"2001:d48::"|32|2003-05-23|"allocated"|2004-05-01|2006-04-05|FALSE|"2001:d48::/123"
"AP2004-05-01-08146"|"apnic"|"JP"|"ipv6"|"2001:d50::"|32|2003-06-05|"allocated"|2004-05-01|2006-04-05|FALSE|"2001:d50::/123"
"AP2004-05-01-08147"|"apnic"|"TW"|"ipv6"|"2001:d58::"|32|2003-06-06|"allocated"|2004-05-01|2006-04-05|FALSE|"2001:d58::/123"
"AP2004-05-01-08148"|"apnic"|"CN"|"ipv6"|"2001:d60::"|32|2003-06-16|"allocated"|2004-05-01|2006-04-05|FALSE|"2001:d60::/123"
"AP2004-05-01-08149"|"apnic"|"ID"|"ipv6"|"2001:d68::"|32|2003-06-17|"allocated"|2004-05-01|2006-04-05|FALSE|"2001:d68::/123"
"AP2004-05-01-08150"|"apnic"|"JP"|"ipv6"|"2001:d70::"|30|2003-09-12|"allocated"|2004-05-01|2006-04-05|FALSE|"2001:d70::-2001:d70::1d"
"AP2004-05-01-08151"|"apnic"|"JP"|"ipv6"|"2001:d80::"|32|2003-10-02|"allocated"|2004-05-01|2006-04-05|FALSE|"2001:d80::/123"
"AP2004-05-01-08152"|"apnic"|"JP"|"ipv6"|"2001:d88::"|32|2003-10-06|"allocated"|2004-05-01|2006-04-05|FALSE|"2001:d88::/123"
"AP2004-05-01-08153"|"apnic"|"JP"|"ipv6"|"2001:d90::"|32|2003-10-17|"allocated"|2004-05-01|2006-04-05|FALSE|"2001:d90::/123"
"AP2004-05-01-08154"|"apnic"|"SG"|"ipv6"|"2001:d98::"|32|2003-10-21|"allocated"|2004-05-01|2006-04-05|FALSE|"2001:d98::/123"
"AP2004-05-01-08155"|"apnic"|"JP"|"ipv6"|"2001:da0::"|32|2003-11-06|"allocated"|2004-05-01|2006-04-05|FALSE|"2001:da0::/123"
"AP2004-05-01-08156"|"apnic"|"CN"|"ipv6"|"2001:da8::"|32|2003-11-10|"allocated"|2004-05-01|2006-04-05|FALSE|"2001:da8::/123"
"AP2004-05-01-08157"|"apnic"|"AU"|"ipv6"|"2001:db0::"|32|2003-11-12|"allocated"|2004-05-01|2006-04-05|FALSE|"2001:db0::/123"
"AP2004-05-01-08158"|"apnic"|"AU"|"ipv6"|"2001:dc0::"|32|2003-01-24|"allocated"|2004-05-01|2006-04-05|FALSE|"2001:dc0::/123"
"AP2004-05-01-08159"|"apnic"|"TW"|"ipv6"|"2001:dc1::"|32|2003-03-31|"allocated"|2004-05-01|2006-04-05|FALSE|"2001:dc1::/123"
"AP2004-05-01-08160"|"apnic"|"JP"|"ipv6"|"2001:dc2::"|32|2003-05-29|"allocated"|2004-05-01|2006-04-05|FALSE|"2001:dc2::/123"
"AP2004-05-01-08161"|"apnic"|"JP"|"ipv6"|"2001:dc3::"|32|2003-06-19|"allocated"|2004-05-01|2006-04-05|FALSE|"2001:dc3::/123"
"AP2004-05-01-08162"|"apnic"|"JP"|"ipv6"|"2001:dc4::"|32|2003-11-17|"allocated"|2004-05-01|2006-04-05|FALSE|"2001:dc4::/123"
"AP2004-05-01-08163"|"apnic"|"KR"|"ipv6"|"2001:dc5::"|32|2003-12-12|"allocated"|2004-05-01|2006-04-05|FALSE|"2001:dc5::/123"
"AP2004-05-01-08164"|"apnic"|"ID"|"ipv6"|"2001:dc6::"|32|2004-04-27|"allocated"|2004-05-01|2006-04-05|FALSE|"2001:dc6::/123"
"AP2004-09-14-10669"|"apnic"|"CN"|"ipv6"|"2001:dc7::"|32|2004-09-13|"allocated"|2004-09-14|2006-04-05|FALSE|"2001:dc7::/123"
"AP2004-10-28-10907"|"apnic"|"VN"|"ipv6"|"2001:dc8::"|32|2004-10-27|"allocated"|2004-10-28|2006-04-05|FALSE|"2001:dc8::/123"
"AP2004-11-09-10883"|"apnic"|"JP"|"ipv6"|"2001:dc9::"|32|2004-11-08|"allocated"|2004-11-09|2006-04-05|FALSE|"2001:dc9::/123"
"AP2004-12-11-10990"|"apnic"|"HK"|"ipv6"|"2001:dca::"|32|2004-12-10|"allocated"|2004-12-11|2006-04-05|FALSE|"2001:dca::/123"
"AP2005-02-04-12593"|"apnic"|"CN"|"ipv6"|"2001:da9::"|32|2005-02-03|"allocated"|2005-02-04|2006-04-05|FALSE|"2001:da9::/123"
"AP2005-02-08-12600"|"apnic"|"CN"|"ipv6"|"2001:daa::"|32|2005-02-07|"allocated"|2005-02-08|2006-04-05|FALSE|"2001:daa::/123"
"AP2005-02-12-12629"|"apnic"|"JP"|"ipv6"|"2001:de0::"|32|2004-02-11|"allocated"|2005-02-12|2006-04-05|FALSE|"2001:de0::/123"
"AP2005-04-27-12965"|"apnic"|"KR"|"ipv6"|"2001:dcc::"|32|2005-04-27|"allocated"|2005-04-27|2006-04-05|FALSE|"2001:dcc::/123"
"AP2005-11-09-13996"|"apnic"|"AU"|"ipv6"|"2001:dcd::"|32|2005-11-08|"allocated"|2005-11-09|2006-04-05|FALSE|"2001:dcd::/123"
"AP2006-04-07-14785"|"apnic"|"JP"|"ipv6"|"2001:df8::"|32|2006-04-05|"allocated"|2006-04-07|2006-05-04|FALSE|"2001:df8::/123"
"AP2003-10-09-06643"|"apnic"|"CN"|"ipv6"|"2001:03F8:0000::"|32|2002-07-04|"allocated"|2003-10-09|2006-10-02|FALSE|"2001:3f8::/123"
"AP2006-04-07-14759"|"apnic"|"CN"|"ipv6"|"2001:d60::"|32|2003-06-16|"allocated"|2006-04-07|2006-10-02|FALSE|"2001:d60::/123"
"AP2006-09-29-15600"|"apnic"|"AP"|"ipv6"|"2001:df8::"|32|2006-09-28|"allocated"|2006-09-29|2006-12-04|FALSE|"2001:df8::/123"
"AP2003-10-09-06665"|"apnic"|"PG"|"ipv6"|"2001:0C60:0000::"|32|2002-08-27|"allocated"|2003-10-09|2007-05-01|FALSE|"2001:c60::/123"
"AP2005-11-09-14084"|"apnic"|"IN"|"ipv6"|"2001:44c0::"|32|2005-11-08|"allocated"|2005-11-09|2007-09-07|FALSE|"2001:44c0::/123"
"AP2007-09-14-17033"|"apnic"|"PK"|"ipv6"|"2402:e000::"|19|2007-09-13|"allocated"|2007-09-14|2007-09-19|FALSE|"2402:e000::-2402:e000::12"
"AP2008-02-05-17556"|"apnic"|"AP"|"ipv6"|"2001:df0:10::"|44|2008-02-04|"assigned"|2008-02-05|2008-02-20|FALSE|"2001:df0:10::-2001:df0:10::2b"
"AP2006-04-07-14784"|"apnic"|"JP"|"ipv6"|"2001:de0::"|32|2005-02-11|"allocated"|2006-04-07|2008-06-13|FALSE|"2001:de0::/123"
"AP2008-02-16-17604"|"apnic"|"AU"|"ipv6"|"2001:df0:6::"|48|2008-02-15|"assigned"|2008-02-16|2008-07-02|FALSE|"2001:df0:6::-2001:df0:6::2f"
"AP2008-05-28-18080"|"apnic"|"AP"|"ipv6"|"2001:df0:b::"|48|2008-05-27|"assigned"|2008-05-28|2008-07-02|FALSE|"2001:df0:b::-2001:df0:b::2f"
"AP2008-07-03-18371"|"apnic"|"NZ"|"ipv6"|"2402:7800::"|32|2008-07-02|"allocated"|2008-07-03|2008-07-24|FALSE|"2402:7800::/123"
"AP2005-07-27-13799"|"apnic"|"JP"|"ipv6"|"2001:4468::"|32|2005-07-26|"allocated"|2005-07-27|2008-08-06|FALSE|"2001:4468::/123"
"AP2003-10-09-06644"|"apnic"|"JP"|"ipv6"|"2001:07FA:0000:0000::"|64|2002-01-15|"allocated"|2003-10-09|2008-08-20|FALSE|"2001:7fa::/122"
"AP2003-10-09-06645"|"apnic"|"HK"|"ipv6"|"2001:07FA:0000:0001::"|64|2002-01-16|"allocated"|2003-10-09|2008-08-20|FALSE|"2001:7fa:0:1::/122"
"AP2003-10-09-06646"|"apnic"|"KR"|"ipv6"|"2001:07FA:0000:0002::"|64|2002-01-17|"allocated"|2003-10-09|2008-08-20|FALSE|"2001:7fa:0:2::/122"
"AP2003-10-09-06647"|"apnic"|"JP"|"ipv6"|"2001:07FA:0000:0003::"|64|2002-02-26|"allocated"|2003-10-09|2008-08-20|FALSE|"2001:7fa:0:3::/122"
"AP2003-10-09-06649"|"apnic"|"TW"|"ipv6"|"2001:07FA:0001::"|48|2002-10-23|"allocated"|2003-10-09|2008-08-20|FALSE|"2001:7fa:1::-2001:7fa:1::2f"
"AP2003-10-09-06650"|"apnic"|"ID"|"ipv6"|"2001:07FA:0002::"|48|2003-03-04|"allocated"|2003-10-09|2008-08-20|FALSE|"2001:7fa:2::-2001:7fa:2::2f"
"AP2003-10-09-06651"|"apnic"|"NZ"|"ipv6"|"2001:07FA:0003::"|48|2003-07-23|"allocated"|2003-10-09|2008-08-20|FALSE|"2001:7fa:3::-2001:7fa:3::2f"
"AP2003-10-09-06652"|"apnic"|"NZ"|"ipv6"|"2001:07FA:0004::"|48|2003-07-23|"allocated"|2003-10-09|2008-08-20|FALSE|"2001:7fa:4::-2001:7fa:4::2f"
"AP2003-11-07-07156"|"apnic"|"CN"|"ipv6"|"2001:07FA:0005::"|48|2003-11-06|"allocated"|2003-11-07|2008-08-20|FALSE|"2001:7fa:5::-2001:7fa:5::2f"
"AP2004-10-28-10844"|"apnic"|"VN"|"ipv6"|"2001:7fa:6::"|48|2004-10-27|"allocated"|2004-10-28|2008-08-20|FALSE|"2001:7fa:6::-2001:7fa:6::2f"
