"ipr.oid"|"registry"|"cc"|"type"|"start"|"value"|"date"|"status"|"dtstart"|"dtend"|"current"|"ipr"
"RI2003-11-26-19604"|"ripencc"|"DE"|"ipv6"|"2001:650::"|35|1999-12-23|"allocated"|2003-11-26|2004-03-09|FALSE|"2001:650::/35"
"RI2003-11-26-19605"|"ripencc"|"DE"|"ipv6"|"2001:650:2000::"|35|2002-07-22|"allocated"|2003-11-26|2004-03-09|FALSE|"2001:650:2000::/35"
"RI2003-11-26-19606"|"ripencc"|"DE"|"ipv6"|"2001:650:4000::"|34|2002-07-22|"allocated"|2003-11-26|2004-03-09|FALSE|"2001:650:4000::/34"
"RI2003-11-26-19607"|"ripencc"|"DE"|"ipv6"|"2001:650:8000::"|33|2002-07-22|"allocated"|2003-11-26|2004-03-09|FALSE|"2001:650:8000::/33"
"RI2003-11-26-19685"|"ripencc"|"UK"|"ipv6"|"2001:710::"|35|2001-05-18|"allocated"|2003-11-26|2004-04-22|FALSE|"2001:710::/35"
"RI2003-11-26-19812"|"ripencc"|"IT"|"ipv6"|"2001:8e8::"|32|2002-09-16|"allocated"|2003-11-26|2004-05-07|FALSE|"2001:8e8::/32"
"RI2003-11-26-19782"|"ripencc"|"EU"|"ipv6"|"2001:7fd::"|32|2003-09-03|"allocated"|2003-11-26|2004-07-14|FALSE|"2001:7fd::/32"
"RI2004-01-16-18456"|"ripencc"|"SE"|"ipv6"|"2001:7fe::"|32|2003-09-16|"allocated"|2004-01-16|2004-07-14|FALSE|"2001:7fe::/32"
"RI2004-07-17-20533"|"ripencc"|"DE"|"ipv6"|"680:2000::"|35|2004-07-16|"allocated"|2004-07-17|2004-07-21|FALSE|"680:2000::/35"
"RI2004-07-17-20534"|"ripencc"|"DE"|"ipv6"|"680:4000::"|34|2004-07-16|"allocated"|2004-07-17|2004-07-21|FALSE|"680:4000::/34"
"RI2004-07-17-20535"|"ripencc"|"DE"|"ipv6"|"680:8000::"|33|2004-07-16|"allocated"|2004-07-17|2004-07-21|FALSE|"680:8000::/33"
"RI2004-04-23-19776"|"ripencc"|"EU"|"ipv6"|"2001:710::"|35|2001-05-18|"allocated"|2004-04-23|2004-07-23|FALSE|"2001:710::/35"
"RI2003-11-26-19723"|"ripencc"|"DE"|"ipv6"|"2001:768::"|35|2001-10-08|"allocated"|2003-11-26|2004-10-12|FALSE|"2001:768::/35"
"RI2003-11-26-19724"|"ripencc"|"DE"|"ipv6"|"2001:768:2000::"|35|2002-07-12|"allocated"|2003-11-26|2004-10-12|FALSE|"2001:768:2000::/35"
"RI2003-11-26-19725"|"ripencc"|"DE"|"ipv6"|"2001:768:4000::"|34|2002-07-12|"allocated"|2003-11-26|2004-10-12|FALSE|"2001:768:4000::/34"
"RI2003-11-26-19726"|"ripencc"|"DE"|"ipv6"|"2001:768:8000::"|33|2002-07-12|"allocated"|2003-11-26|2004-10-12|FALSE|"2001:768:8000::/33"
"RI2003-11-26-19706"|"ripencc"|"DE"|"ipv6"|"2001:740::"|35|2001-07-17|"allocated"|2003-11-26|2004-11-24|FALSE|"2001:740::/35"
"RI2003-11-26-19707"|"ripencc"|"DE"|"ipv6"|"2001:740:2000::"|35|2001-07-17|"allocated"|2003-11-26|2004-11-24|FALSE|"2001:740:2000::/35"
"RI2003-11-26-19708"|"ripencc"|"DE"|"ipv6"|"2001:740:4000::"|34|2001-07-17|"allocated"|2003-11-26|2004-11-24|FALSE|"2001:740:4000::/34"
"RI2003-11-26-19709"|"ripencc"|"DE"|"ipv6"|"2001:740:8000::"|33|2001-07-17|"allocated"|2003-11-26|2004-11-24|FALSE|"2001:740:8000::/33"
"RI2003-11-26-19625"|"ripencc"|"DE"|"ipv6"|"2001:680::"|35|2000-05-10|"allocated"|2003-11-26|2004-12-03|FALSE|"2001:680::/35"
"RI2004-07-22-20633"|"ripencc"|"DE"|"ipv6"|"2001:680:2000::"|35|2004-07-16|"allocated"|2004-07-22|2004-12-03|FALSE|"2001:680:2000::/35"
"RI2004-07-22-20634"|"ripencc"|"DE"|"ipv6"|"2001:680:4000::"|34|2004-07-16|"allocated"|2004-07-22|2004-12-03|FALSE|"2001:680:4000::/34"
"RI2004-07-22-20635"|"ripencc"|"DE"|"ipv6"|"2001:680:8000::"|33|2004-07-16|"allocated"|2004-07-22|2004-12-03|FALSE|"2001:680:8000::/33"
"RI2003-11-26-19830"|"ripencc"|"DE"|"ipv6"|"2001:978::"|32|2002-10-25|"allocated"|2003-11-26|2005-01-05|FALSE|"2001:978::/32"
"RI2004-08-21-20836"|"ripencc"|"AT"|"ipv6"|"2001:62a::"|32|2004-08-20|"allocated"|2004-08-21|2005-02-18|FALSE|"2001:62a::/32"
"RI2004-08-21-20837"|"ripencc"|"AT"|"ipv6"|"2001:62b::"|32|2004-08-20|"allocated"|2004-08-21|2005-02-18|FALSE|"2001:62b::/32"
"RI2003-11-26-19829"|"ripencc"|"TN"|"ipv6"|"2001:970::"|32|2002-10-24|"allocated"|2003-11-26|2005-02-21|FALSE|"2001:970::/32"
"RI2004-12-15-22706"|"ripencc"|"EG"|"ipv6"|"2001:4300::"|32|2004-12-14|"allocated"|2004-12-15|2005-02-21|FALSE|"2001:4300::/32"
"RI2003-11-26-19740"|"ripencc"|"EU"|"ipv6"|"2001:790::"|35|2002-01-02|"allocated"|2003-11-26|2005-02-28|FALSE|"2001:790::/35"
"RI2003-11-26-19838"|"ripencc"|"NL"|"ipv6"|"2001:9b8::"|32|2002-11-01|"allocated"|2003-11-26|2005-02-28|FALSE|"2001:9b8::/32"
"RI2004-04-29-20202"|"ripencc"|"IT"|"ipv6"|"2001:1b58::"|32|2004-04-28|"allocated"|2004-04-29|2005-05-04|FALSE|"2001:1b58::/32"
"RI2003-11-26-19854"|"ripencc"|"DE"|"ipv6"|"2001:a38::"|32|2002-12-02|"allocated"|2003-11-26|2005-05-26|FALSE|"2001:a38::/32"
"RI2003-11-26-19926"|"ripencc"|"CZ"|"ipv6"|"2001:1478::"|32|2003-06-18|"allocated"|2003-11-26|2005-06-13|FALSE|"2001:1478::/32"
"RI2004-03-10-19099"|"ripencc"|"EU"|"ipv6"|"2001:650::"|35|1999-12-23|"allocated"|2004-03-10|2005-06-17|FALSE|"2001:650::/35"
"RI2004-03-10-19100"|"ripencc"|"EU"|"ipv6"|"2001:650:2000::"|35|2002-07-22|"allocated"|2004-03-10|2005-06-17|FALSE|"2001:650:2000::/35"
"RI2004-03-10-19101"|"ripencc"|"EU"|"ipv6"|"2001:650:4000::"|34|2002-07-22|"allocated"|2004-03-10|2005-06-17|FALSE|"2001:650:4000::/34"
"RI2004-03-10-19102"|"ripencc"|"EU"|"ipv6"|"2001:650:8000::"|33|2002-07-22|"allocated"|2004-03-10|2005-06-17|FALSE|"2001:650:8000::/33"
"RI2003-11-26-19736"|"ripencc"|"FI"|"ipv6"|"2001:788::"|35|2001-12-31|"allocated"|2003-11-26|2005-10-07|FALSE|"2001:788::/35"
"RI2003-11-26-19737"|"ripencc"|"FI"|"ipv6"|"2001:788:2000::"|35|2002-08-27|"allocated"|2003-11-26|2005-10-07|FALSE|"2001:788:2000::/35"
"RI2003-11-26-19738"|"ripencc"|"FI"|"ipv6"|"2001:788:4000::"|34|2002-08-27|"allocated"|2003-11-26|2005-10-07|FALSE|"2001:788:4000::/34"
"RI2003-11-26-19739"|"ripencc"|"FI"|"ipv6"|"2001:788:8000::"|33|2002-08-27|"allocated"|2003-11-26|2005-10-07|FALSE|"2001:788:8000::/33"
"RI2003-11-26-19718"|"ripencc"|"UK"|"ipv6"|"2001:758::"|35|2001-09-18|"allocated"|2003-11-26|2005-12-13|FALSE|"2001:758::/35"
"RI2003-11-26-19654"|"ripencc"|"SE"|"ipv6"|"2001:6c0::"|35|2001-01-02|"allocated"|2003-11-26|2005-12-19|FALSE|"2001:6c0::/35"
"RI2003-11-26-19579"|"ripencc"|"UK"|"ipv6"|"2001:618::"|35|1999-09-03|"allocated"|2003-11-26|2006-01-27|FALSE|"2001:618::/35"
"RI2003-11-26-19580"|"ripencc"|"UK"|"ipv6"|"2001:618:2000::"|35|2002-07-09|"allocated"|2003-11-26|2006-01-27|FALSE|"2001:618:2000::/35"
"RI2003-11-26-19581"|"ripencc"|"UK"|"ipv6"|"2001:618:4000::"|34|2002-07-09|"allocated"|2003-11-26|2006-01-27|FALSE|"2001:618:4000::/34"
"RI2003-11-26-19582"|"ripencc"|"UK"|"ipv6"|"2001:618:8000::"|33|2002-07-09|"allocated"|2003-11-26|2006-01-27|FALSE|"2001:618:8000::/33"
"RI2003-11-26-19591"|"ripencc"|"UK"|"ipv6"|"2001:630::"|35|1999-10-19|"allocated"|2003-11-26|2006-01-27|FALSE|"2001:630::/35"
"RI2003-11-26-19592"|"ripencc"|"UK"|"ipv6"|"2001:630:2000::"|35|2002-07-26|"allocated"|2003-11-26|2006-01-27|FALSE|"2001:630:2000::/35"
"RI2003-11-26-19593"|"ripencc"|"UK"|"ipv6"|"2001:630:4000::"|34|2002-07-26|"allocated"|2003-11-26|2006-01-27|FALSE|"2001:630:4000::/34"
"RI2003-11-26-19594"|"ripencc"|"UK"|"ipv6"|"2001:630:8000::"|33|2002-07-26|"allocated"|2003-11-26|2006-01-27|FALSE|"2001:630:8000::/33"
"RI2003-11-26-19673"|"ripencc"|"UK"|"ipv6"|"2001:6f8::"|35|2001-03-22|"allocated"|2003-11-26|2006-01-27|FALSE|"2001:6f8::/35"
"RI2003-11-26-19674"|"ripencc"|"UK"|"ipv6"|"2001:6f8:2000::"|35|2002-07-09|"allocated"|2003-11-26|2006-01-27|FALSE|"2001:6f8:2000::/35"
"RI2003-11-26-19675"|"ripencc"|"UK"|"ipv6"|"2001:6f8:4000::"|34|2002-07-09|"allocated"|2003-11-26|2006-01-27|FALSE|"2001:6f8:4000::/34"
"RI2003-11-26-19676"|"ripencc"|"UK"|"ipv6"|"2001:6f8:8000::"|33|2002-07-09|"allocated"|2003-11-26|2006-01-27|FALSE|"2001:6f8:8000::/33"
"RI2003-11-26-19694"|"ripencc"|"UK"|"ipv6"|"2001:728::"|35|2001-07-17|"allocated"|2003-11-26|2006-01-27|FALSE|"2001:728::/35"
"RI2003-11-26-19695"|"ripencc"|"UK"|"ipv6"|"2001:728:2000::"|35|2002-08-07|"allocated"|2003-11-26|2006-01-27|FALSE|"2001:728:2000::/35"
"RI2003-11-26-19696"|"ripencc"|"UK"|"ipv6"|"2001:728:4000::"|34|2002-08-07|"allocated"|2003-11-26|2006-01-27|FALSE|"2001:728:4000::/34"
"RI2003-11-26-19697"|"ripencc"|"UK"|"ipv6"|"2001:728:8000::"|33|2002-08-07|"allocated"|2003-11-26|2006-01-27|FALSE|"2001:728:8000::/33"
"RI2003-11-26-19770"|"ripencc"|"UK"|"ipv6"|"2001:7e0::"|35|2002-05-30|"allocated"|2003-11-26|2006-01-27|FALSE|"2001:7e0::/35"
"RI2003-11-26-19771"|"ripencc"|"UK"|"ipv6"|"2001:7e0:2000::"|35|2002-07-08|"allocated"|2003-11-26|2006-01-27|FALSE|"2001:7e0:2000::/35"
"RI2003-11-26-19772"|"ripencc"|"UK"|"ipv6"|"2001:7e0:4000::"|34|2002-07-08|"allocated"|2003-11-26|2006-01-27|FALSE|"2001:7e0:4000::/34"
"RI2003-11-26-19773"|"ripencc"|"UK"|"ipv6"|"2001:7e0:8000::"|33|2002-07-08|"allocated"|2003-11-26|2006-01-27|FALSE|"2001:7e0:8000::/33"
"RI2003-11-26-19805"|"ripencc"|"UK"|"ipv6"|"2001:8b0::"|32|2002-08-20|"allocated"|2003-11-26|2006-01-27|FALSE|"2001:8b0::/32"
"RI2003-11-26-19826"|"ripencc"|"UK"|"ipv6"|"2001:958::"|32|2002-10-18|"allocated"|2003-11-26|2006-01-27|FALSE|"2001:958::/32"
"RI2003-11-26-19847"|"ripencc"|"UK"|"ipv6"|"2001:a00::"|32|2002-11-14|"allocated"|2003-11-26|2006-01-27|FALSE|"2001:a00::/32"
"RI2003-11-26-19848"|"ripencc"|"UK"|"ipv6"|"2001:a08::"|32|2002-11-15|"allocated"|2003-11-26|2006-01-27|FALSE|"2001:a08::/32"
"RI2003-11-26-19864"|"ripencc"|"UK"|"ipv6"|"2001:a88::"|32|2003-01-13|"allocated"|2003-11-26|2006-01-27|FALSE|"2001:a88::/32"
"RI2003-11-26-19872"|"ripencc"|"UK"|"ipv6"|"2001:ac8::"|32|2003-02-03|"allocated"|2003-11-26|2006-01-27|FALSE|"2001:ac8::/32"
"RI2003-11-26-19893"|"ripencc"|"UK"|"ipv6"|"2001:b70::"|32|2003-03-11|"allocated"|2003-11-26|2006-01-27|FALSE|"2001:b70::/32"
"RI2003-11-26-19898"|"ripencc"|"UK"|"ipv6"|"2001:b98::"|32|2003-03-19|"allocated"|2003-11-26|2006-01-27|FALSE|"2001:b98::/32"
"RI2003-11-26-19900"|"ripencc"|"UK"|"ipv6"|"2001:ba8::"|32|2003-04-01|"allocated"|2003-11-26|2006-01-27|FALSE|"2001:ba8::/32"
"RI2003-11-26-19903"|"ripencc"|"UK"|"ipv6"|"2001:bc0::"|32|2003-04-15|"allocated"|2003-11-26|2006-01-27|FALSE|"2001:bc0::/32"
"RI2003-11-26-19907"|"ripencc"|"UK"|"ipv6"|"2001:be0::"|32|2003-05-05|"allocated"|2003-11-26|2006-01-27|FALSE|"2001:be0::/32"
"RI2003-11-26-19915"|"ripencc"|"UK"|"ipv6"|"2001:1420::"|32|2003-05-16|"allocated"|2003-11-26|2006-01-27|FALSE|"2001:1420::/32"
"RI2003-11-26-19945"|"ripencc"|"UK"|"ipv6"|"2001:1510::"|32|2003-07-23|"allocated"|2003-11-26|2006-01-27|FALSE|"2001:1510::/32"
"RI2003-11-26-19957"|"ripencc"|"UK"|"ipv6"|"2001:1570::"|32|2003-08-29|"allocated"|2003-11-26|2006-01-27|FALSE|"2001:1570::/32"
"RI2003-11-26-19971"|"ripencc"|"UK"|"ipv6"|"2001:15e0::"|32|2003-10-07|"allocated"|2003-11-26|2006-01-27|FALSE|"2001:15e0::/32"
"RI2004-01-08-21764"|"ripencc"|"UK"|"ipv6"|"2001:16c8::"|32|2004-01-07|"allocated"|2004-01-08|2006-01-27|FALSE|"2001:16c8::/32"
"RI2004-01-29-18791"|"ripencc"|"UK"|"ipv6"|"2001:1a00::"|32|2004-01-28|"allocated"|2004-01-29|2006-01-27|FALSE|"2001:1a00::/32"
"RI2004-01-29-18792"|"ripencc"|"UK"|"ipv6"|"2001:1a08::"|32|2004-01-28|"allocated"|2004-01-29|2006-01-27|FALSE|"2001:1a08::/32"
"RI2004-01-30-18811"|"ripencc"|"UK"|"ipv6"|"2001:1a20::"|32|2004-01-29|"allocated"|2004-01-30|2006-01-27|FALSE|"2001:1a20::/32"
"RI2004-03-05-19476"|"ripencc"|"UK"|"ipv6"|"2001:1a90::"|32|2004-03-04|"allocated"|2004-03-05|2006-01-27|FALSE|"2001:1a90::/32"
"RI2004-04-27-20175"|"ripencc"|"UK"|"ipv6"|"2001:1b40::"|32|2004-04-26|"allocated"|2004-04-27|2006-01-27|FALSE|"2001:1b40::/32"
"RI2004-05-18-20359"|"ripencc"|"UK"|"ipv6"|"2001:1b88::"|32|2004-05-17|"allocated"|2004-05-18|2006-01-27|FALSE|"2001:1b88::/32"
"RI2004-05-18-20360"|"ripencc"|"UK"|"ipv6"|"2001:1b90::"|32|2004-05-17|"allocated"|2004-05-18|2006-01-27|FALSE|"2001:1b90::/32"
"RI2004-07-02-20934"|"ripencc"|"UK"|"ipv6"|"2001:4048::"|32|2004-07-01|"allocated"|2004-07-02|2006-01-27|FALSE|"2001:4048::/32"
"RI2004-07-21-21092"|"ripencc"|"UK"|"ipv6"|"2001:4088::"|32|2004-07-20|"allocated"|2004-07-21|2006-01-27|FALSE|"2001:4088::/32"
"RI2004-07-23-21123"|"ripencc"|"UK"|"ipv6"|"2001:40a0::"|32|2004-07-22|"allocated"|2004-07-23|2006-01-27|FALSE|"2001:40a0::/32"
"RI2004-08-04-21232"|"ripencc"|"UK"|"ipv6"|"2001:40d8::"|32|2004-08-03|"allocated"|2004-08-04|2006-01-27|FALSE|"2001:40d8::/32"
"RI2004-09-24-21724"|"ripencc"|"UK"|"ipv6"|"2001:4138::"|32|2004-09-23|"allocated"|2004-09-24|2006-01-27|FALSE|"2001:4138::/32"
"RI2004-09-24-21725"|"ripencc"|"UK"|"ipv6"|"2001:4140::"|32|2004-09-23|"allocated"|2004-09-24|2006-01-27|FALSE|"2001:4140::/32"
"RI2004-10-05-21816"|"ripencc"|"UK"|"ipv6"|"2001:4160::"|32|2004-10-04|"allocated"|2004-10-05|2006-01-27|FALSE|"2001:4160::/32"
"RI2004-11-09-21803"|"ripencc"|"UK"|"ipv6"|"2001:768::"|32|2004-11-08|"allocated"|2004-11-09|2006-01-27|FALSE|"2001:768::/32"
"RI2004-11-09-22212"|"ripencc"|"UK"|"ipv6"|"2001:41c0::"|32|2004-11-08|"allocated"|2004-11-09|2006-01-27|FALSE|"2001:41c0::/32"
"RI2004-11-13-22282"|"ripencc"|"UK"|"ipv6"|"2001:41c8::"|32|2004-11-12|"allocated"|2004-11-13|2006-01-27|FALSE|"2001:41c8::/32"
"RI2004-11-23-21933"|"ripencc"|"UK"|"ipv6"|"2001:710::"|32|2004-11-22|"allocated"|2004-11-23|2006-01-27|FALSE|"2001:710::/32"
"RI2004-12-02-22487"|"ripencc"|"UK"|"ipv6"|"2001:4a00::"|27|2004-12-01|"allocated"|2004-12-02|2006-01-27|FALSE|"2001:4a00::/27"
"RI2004-12-03-22499"|"ripencc"|"UK"|"ipv6"|"2001:41e8::"|32|2004-12-02|"allocated"|2004-12-03|2006-01-27|FALSE|"2001:41e8::/32"
"RI2004-12-09-22657"|"ripencc"|"UK"|"ipv6"|"2001:4b08::"|32|2004-12-08|"allocated"|2004-12-09|2006-01-27|FALSE|"2001:4b08::/32"
"RI2004-12-23-22824"|"ripencc"|"UK"|"ipv6"|"2001:4b10::"|32|2004-12-22|"allocated"|2004-12-23|2006-01-27|FALSE|"2001:4b10::/32"
"RI2005-03-07-23450"|"ripencc"|"UK"|"ipv6"|"2001:4bd0::"|32|2005-03-04|"allocated"|2005-03-07|2006-01-27|FALSE|"2001:4bd0::/32"
"RI2005-03-11-24244"|"ripencc"|"UK"|"ipv6"|"2001:4be8::"|32|2005-03-10|"allocated"|2005-03-11|2006-01-27|FALSE|"2001:4be8::/32"
"RI2005-03-15-24375"|"ripencc"|"UK"|"ipv6"|"2001:4bf0::"|32|2005-03-14|"allocated"|2005-03-15|2006-01-27|FALSE|"2001:4bf0::/32"
"RI2005-03-23-24526"|"ripencc"|"UK"|"ipv6"|"2001:4c08::"|32|2005-03-22|"allocated"|2005-03-23|2006-01-27|FALSE|"2001:4c08::/32"
"RI2005-04-02-24659"|"ripencc"|"UK"|"ipv6"|"2001:4c20::"|32|2005-04-01|"allocated"|2005-04-02|2006-01-27|FALSE|"2001:4c20::/32"
"RI2005-06-14-27947"|"ripencc"|"UK"|"ipv6"|"2001:1478::"|32|2003-06-18|"allocated"|2005-06-14|2006-01-27|FALSE|"2001:1478::/32"
"RI2005-06-14-28212"|"ripencc"|"UK"|"ipv6"|"2001:4cb0::"|32|2005-06-13|"allocated"|2005-06-14|2006-01-27|FALSE|"2001:4cb0::/32"
"RI2005-08-23-29323"|"ripencc"|"UK"|"ipv6"|"2001:4d30::"|32|2005-08-22|"allocated"|2005-08-23|2006-01-27|FALSE|"2001:4d30::/32"
"RI2005-09-13-29580"|"ripencc"|"UK"|"ipv6"|"2001:4d48::"|32|2005-09-12|"allocated"|2005-09-13|2006-01-27|FALSE|"2001:4d48::/32"
"RI2005-10-19-29974"|"ripencc"|"UK"|"ipv6"|"2001:4d78::"|32|2005-10-18|"allocated"|2005-10-19|2006-01-27|FALSE|"2001:4d78::/32"
"RI2005-11-04-30148"|"ripencc"|"UK"|"ipv6"|"2001:4db0::"|32|2005-11-03|"allocated"|2005-11-04|2006-01-27|FALSE|"2001:4db0::/32"
"RI2005-11-11-30210"|"ripencc"|"UK"|"ipv6"|"2001:4dc0::"|32|2005-11-10|"allocated"|2005-11-11|2006-01-27|FALSE|"2001:4dc0::/32"
"RI2003-11-26-19745"|"ripencc"|"DE"|"ipv6"|"2001:7a0::"|35|2002-02-28|"allocated"|2003-11-26|2006-02-01|FALSE|"2001:7a0::/35"
"RI2003-11-26-19746"|"ripencc"|"DE"|"ipv6"|"2001:7a0:2000::"|35|2002-09-26|"allocated"|2003-11-26|2006-02-01|FALSE|"2001:7a0:2000::/35"
"RI2003-11-26-19747"|"ripencc"|"DE"|"ipv6"|"2001:7a0:4000::"|34|2002-09-26|"allocated"|2003-11-26|2006-02-01|FALSE|"2001:7a0:4000::/34"
"RI2003-11-26-19748"|"ripencc"|"DE"|"ipv6"|"2001:7a0:8000::"|33|2002-09-26|"allocated"|2003-11-26|2006-02-01|FALSE|"2001:7a0:8000::/33"
"RI2003-11-26-19905"|"ripencc"|"AT"|"ipv6"|"2001:bd0::"|32|2003-04-16|"allocated"|2003-11-26|2006-03-13|FALSE|"2001:bd0::/32"
"RI2004-07-15-20732"|"ripencc"|"EU"|"ipv6"|"2001:7f8::"|29|2001-09-13|"allocated"|2004-07-15|2006-04-12|FALSE|"2001:7f8::/29"
"RI2004-06-15-20731"|"ripencc"|"DK"|"ipv6"|"2001:4010::"|32|2004-06-14|"allocated"|2004-06-15|2006-06-01|FALSE|"2001:4010::/32"
"RI2003-11-26-19819"|"ripencc"|"DE"|"ipv6"|"2001:920::"|32|2002-09-30|"allocated"|2003-11-26|2006-06-29|FALSE|"2001:920::/32"
"RI2004-04-22-20124"|"ripencc"|"CZ"|"ipv6"|"2001:1b30::"|32|2004-04-21|"allocated"|2004-04-22|2006-06-29|FALSE|"2001:1b30::/32"
"RI2006-04-13-32493"|"ripencc"|"DE"|"ipv6"|"2001:7f8::"|48|2001-09-13|"allocated"|2006-04-13|2006-08-24|FALSE|"2001:7f8::/48"
"RI2006-04-13-32494"|"ripencc"|"NL"|"ipv6"|"2001:7f8:1::"|48|2001-05-18|"allocated"|2006-04-13|2006-08-24|FALSE|"2001:7f8:1::/48"
"RI2006-04-13-32495"|"ripencc"|"GB"|"ipv6"|"2001:7f8:2::"|48|2001-10-09|"allocated"|2006-04-13|2006-08-24|FALSE|"2001:7f8:2::/48"
"RI2006-04-13-32496"|"ripencc"|"GB"|"ipv6"|"2001:7f8:3::"|48|2001-09-13|"allocated"|2006-04-13|2006-08-24|FALSE|"2001:7f8:3::/48"
"RI2006-04-13-32497"|"ripencc"|"GB"|"ipv6"|"2001:7f8:4::"|48|2001-09-13|"allocated"|2006-04-13|2006-08-24|FALSE|"2001:7f8:4::/48"
"RI2006-04-13-32498"|"ripencc"|"GB"|"ipv6"|"2001:7f8:5::"|48|2001-11-19|"allocated"|2006-04-13|2006-08-24|FALSE|"2001:7f8:5::/48"
"RI2006-04-13-32499"|"ripencc"|"BG"|"ipv6"|"2001:7f8:6::"|48|2001-12-18|"allocated"|2006-04-13|2006-08-24|FALSE|"2001:7f8:6::/48"
"RI2006-04-13-32500"|"ripencc"|"FI"|"ipv6"|"2001:7f8:7::"|48|2002-02-06|"allocated"|2006-04-13|2006-08-24|FALSE|"2001:7f8:7::/48"
"RI2006-04-13-32501"|"ripencc"|"EU"|"ipv6"|"2001:7f8:8::"|48|2002-07-30|"allocated"|2006-04-13|2006-08-24|FALSE|"2001:7f8:8::/48"
"RI2006-04-13-32502"|"ripencc"|"GB"|"ipv6"|"2001:7f8:9::"|48|2002-09-10|"allocated"|2006-04-13|2006-08-24|FALSE|"2001:7f8:9::/48"
"RI2006-04-13-32503"|"ripencc"|"PT"|"ipv6"|"2001:7f8:a::"|48|2002-09-13|"allocated"|2006-04-13|2006-08-24|FALSE|"2001:7f8:a::/48"
"RI2006-04-13-32504"|"ripencc"|"IT"|"ipv6"|"2001:7f8:b::"|48|2002-10-31|"allocated"|2006-04-13|2006-08-24|FALSE|"2001:7f8:b::/48"
"RI2006-04-13-32505"|"ripencc"|"CH"|"ipv6"|"2001:7f8:c::"|48|2002-11-04|"allocated"|2006-04-13|2006-08-24|FALSE|"2001:7f8:c::/48"
"RI2006-04-13-32506"|"ripencc"|"SE"|"ipv6"|"2001:7f8:d::"|48|2002-11-08|"allocated"|2006-04-13|2006-08-24|FALSE|"2001:7f8:d::/48"
"RI2006-04-13-32507"|"ripencc"|"NL"|"ipv6"|"2001:7f8:e::"|48|2002-11-29|"allocated"|2006-04-13|2006-08-24|FALSE|"2001:7f8:e::/48"
"RI2006-04-13-32508"|"ripencc"|"ES"|"ipv6"|"2001:7f8:f::"|48|2003-01-20|"allocated"|2006-04-13|2006-08-24|FALSE|"2001:7f8:f::/48"
"RI2006-04-13-32509"|"ripencc"|"IT"|"ipv6"|"2001:7f8:10::"|48|2003-01-24|"allocated"|2006-04-13|2006-08-24|FALSE|"2001:7f8:10::/48"
"RI2006-04-13-32510"|"ripencc"|"LU"|"ipv6"|"2001:7f8:11::"|48|2003-01-28|"allocated"|2006-04-13|2006-08-24|FALSE|"2001:7f8:11::/48"
"RI2006-04-13-32511"|"ripencc"|"NO"|"ipv6"|"2001:7f8:12::"|48|2003-01-28|"allocated"|2006-04-13|2006-08-24|FALSE|"2001:7f8:12::/48"
"RI2006-04-13-32512"|"ripencc"|"NL"|"ipv6"|"2001:7f8:13::"|48|2003-02-03|"allocated"|2006-04-13|2006-08-24|FALSE|"2001:7f8:13::/48"
"RI2006-04-13-32513"|"ripencc"|"CZ"|"ipv6"|"2001:7f8:14::"|48|2003-02-03|"allocated"|2006-04-13|2006-08-24|FALSE|"2001:7f8:14::/48"
"RI2006-04-13-32514"|"ripencc"|"EE"|"ipv6"|"2001:7f8:15::"|48|2003-02-17|"allocated"|2006-04-13|2006-08-24|FALSE|"2001:7f8:15::/48"
"RI2006-04-13-32515"|"ripencc"|"SE"|"ipv6"|"2001:7f8:16::"|48|2003-03-14|"allocated"|2006-04-13|2006-08-24|FALSE|"2001:7f8:16::/48"
"RI2006-04-13-32516"|"ripencc"|"GB"|"ipv6"|"2001:7f8:17::"|48|2003-03-27|"allocated"|2006-04-13|2006-08-24|FALSE|"2001:7f8:17::/48"
"RI2006-04-13-32517"|"ripencc"|"IE"|"ipv6"|"2001:7f8:18::"|48|2003-03-31|"allocated"|2006-04-13|2006-08-24|FALSE|"2001:7f8:18::/48"
"RI2006-04-13-32518"|"ripencc"|"DE"|"ipv6"|"2001:7f8:19::"|48|2003-04-04|"allocated"|2006-04-13|2006-08-24|FALSE|"2001:7f8:19::/48"
"RI2006-04-13-32519"|"ripencc"|"EU"|"ipv6"|"2001:7f8:1a::"|48|2003-05-06|"allocated"|2006-04-13|2006-08-24|FALSE|"2001:7f8:1a::/48"
"RI2006-04-13-32520"|"ripencc"|"BE"|"ipv6"|"2001:7f8:1b::"|48|2003-05-09|"allocated"|2006-04-13|2006-08-24|FALSE|"2001:7f8:1b::/48"
"RI2006-04-13-32521"|"ripencc"|"CH"|"ipv6"|"2001:7f8:1c::"|48|2003-06-03|"allocated"|2006-04-13|2006-08-24|FALSE|"2001:7f8:1c::/48"
"RI2006-04-13-32522"|"ripencc"|"FI"|"ipv6"|"2001:7f8:1d::"|48|2003-08-06|"allocated"|2006-04-13|2006-08-24|FALSE|"2001:7f8:1d::/48"
"RI2006-04-13-32523"|"ripencc"|"FR"|"ipv6"|"2001:7f8:1e::"|64|2003-08-15|"allocated"|2006-04-13|2006-08-24|FALSE|"2001:7f8:1e::/64"
"RI2006-04-13-32524"|"ripencc"|"DK"|"ipv6"|"2001:7f8:1f::"|48|2003-08-25|"allocated"|2006-04-13|2006-08-24|FALSE|"2001:7f8:1f::/48"
