"ipr.oid"|"registry"|"cc"|"type"|"start"|"value"|"date"|"status"|"dtstart"|"dtend"|"current"|"ipr"
"AF2010-02-20-02163"|"afrinic"|"ZA"|"ipv6"|"2001:43f8:120::"|48|2010-02-19|"assigned"|2010-02-20|2010-05-12|FALSE|"2001:43f8:120::/48"
"AF2010-03-26-02201"|"afrinic"|"ZA"|"ipv6"|"2c0f:fe00::"|32|2010-03-25|"allocated"|2010-03-26|2010-05-12|FALSE|"2c0f:fe00::/32"
"AF2010-02-19-02143"|"afrinic"|"MU"|"ipv6"|"2001:43e0::"|32|2009-12-04|"allocated"|2010-02-19|2010-07-08|FALSE|"2001:43e0::/32"
"AF2008-02-20-01685"|"afrinic"|"MU"|"ipv6"|"2001:4348::"|32|2008-02-19|"allocated"|2008-02-20|2010-12-03|FALSE|"2001:4348::/32"
"AF2010-05-13-02263"|"afrinic"|"MU"|"ipv6"|"2001:43f8:d0::"|48|2009-10-30|"assigned"|2010-05-13|2010-12-03|FALSE|"2001:43f8:d0::/48"
"AF2010-05-13-02269"|"afrinic"|"MU"|"ipv6"|"2c0f:fe00::"|32|2010-03-25|"allocated"|2010-05-13|2010-12-03|FALSE|"2c0f:fe00::/32"
"AF2010-05-13-02254"|"afrinic"|"MU"|"ipv6"|"2001:43f8:40::"|48|2007-09-21|"assigned"|2010-05-13|2011-05-12|FALSE|"2001:43f8:40::/48"
"AF2011-05-13-02716"|"afrinic"|"MU"|"ipv6"|"2c0f:fff8:10::"|48|2011-01-25|"assigned"|2011-05-13|2011-05-15|FALSE|"2c0f:fff8:10::/48"
"AF2006-09-13-01304"|"afrinic"|"ZA"|"ipv6"|"2001:4280::"|32|2006-09-13|"allocated"|2006-09-13|2011-05-19|FALSE|"2001:4280::/32"
"AF2011-05-13-02654"|"afrinic"|"MU"|"ipv6"|"2c0f:fcc0::"|32|2011-05-10|"allocated"|2011-05-13|2011-05-29|FALSE|"2c0f:fcc0::/32"
"AF2010-09-23-02404"|"afrinic"|"NG"|"ipv6"|"2001:43f8:180::"|48|2010-09-22|"assigned"|2010-09-23|2011-06-08|FALSE|"2001:43f8:180::/48"
"AF2011-06-21-02698"|"afrinic"|"MU"|"ipv6"|"2c0f:fcc0::"|32|2011-06-21|"allocated"|2011-06-21|2011-06-29|FALSE|"2c0f:fcc0::/32"
"AF2011-05-13-02645"|"afrinic"|"ZW"|"ipv6"|"2c0f:fc78::"|32|2011-03-21|"allocated"|2011-05-13|2011-08-09|FALSE|"2c0f:fc78::/32"
"AF2011-08-11-02788"|"afrinic"|"UG"|"ipv6"|"2c0f:fde0::"|32|2011-08-11|"allocated"|2011-08-11|2011-08-16|FALSE|"2c0f:fde0::/32"
"AF2011-05-13-02635"|"afrinic"|"BW"|"ipv6"|"2001:43f8:2a0::"|48|2011-05-09|"assigned"|2011-05-13|2011-09-14|FALSE|"2001:43f8:2a0::/48"
"AF2010-12-02-02481"|"afrinic"|"ZA"|"ipv6"|"2001:43f8:1b0::"|48|2010-12-01|"assigned"|2010-12-02|2011-10-03|FALSE|"2001:43f8:1b0::/48"
"AF2011-08-01-02730"|"afrinic"|"KE"|"ipv6"|"2001:43f8:350::"|48|2011-08-01|"assigned"|2011-08-01|2011-10-11|FALSE|"2001:43f8:350::/48"
"AF2011-10-12-02774"|"afrinic"|"AO"|"ipv6"|"2001:43f8:3a0::"|48|2011-10-12|"assigned"|2011-10-12|2011-10-13|FALSE|"2001:43f8:3a0::/48"
"AF2011-05-13-02627"|"afrinic"|"MU"|"ipv6"|"2001:43f8:220::"|48|2011-03-15|"assigned"|2011-05-13|2011-11-28|FALSE|"2001:43f8:220::/48"
"AF2011-05-13-02633"|"afrinic"|"MU"|"ipv6"|"2001:43f8:280::"|48|2011-05-04|"assigned"|2011-05-13|2011-11-28|FALSE|"2001:43f8:280::/48"
"AF2010-07-09-02303"|"afrinic"|"GH"|"ipv6"|"2001:43e0::"|32|2009-12-04|"allocated"|2010-07-09|2012-01-18|FALSE|"2001:43e0::/32"
"AF2012-02-05-02897"|"afrinic"|"DJ"|"ipv6"|"2c0f:fb38::"|32|2012-02-05|"allocated"|2012-02-05|2012-02-08|FALSE|"2c0f:fb38::/32"
"AF2010-11-23-02500"|"afrinic"|"ZA"|"ipv6"|"2c0f:fee8::"|32|2010-11-22|"allocated"|2010-11-23|2012-06-20|FALSE|"2c0f:fee8::/32"
"AF2008-09-24-01826"|"afrinic"|"ZA"|"ipv6"|"2001:4390::"|32|2008-09-23|"allocated"|2008-09-24|2012-06-26|FALSE|"2001:4390::/32"
"AF2008-08-12-01789"|"afrinic"|"ZA"|"ipv6"|"2001:4380::"|32|2008-08-11|"allocated"|2008-08-12|2012-07-12|FALSE|"2001:4380::/32"
"AF2012-01-19-02784"|"afrinic"|"MU"|"ipv6"|"2001:43e0::"|32|2009-12-04|"allocated"|2012-01-19|2012-09-08|FALSE|"2001:43e0::/32"
"AF2010-10-09-02425"|"afrinic"|"ZA"|"ipv6"|"2001:43f8:190::"|48|2010-10-08|"assigned"|2010-10-09|2012-09-19|FALSE|"2001:43f8:190::/48"
"AF2012-10-04-03032"|"afrinic"|"MU"|"ipv6"|"2001:43f8:341::"|48|2012-10-03|"assigned"|2012-10-04|2012-10-04|FALSE|"2001:43f8:341::/48"
"AF2012-03-19-02886"|"afrinic"|"MU"|"ipv6"|"2001:43f8:220::"|48|2012-03-19|"assigned"|2012-03-19|2012-10-12|FALSE|"2001:43f8:220::/48"
"AF2012-07-12-03022"|"afrinic"|"MU"|"ipv6"|"2001:43f8:690::"|48|2012-07-12|"assigned"|2012-07-12|2012-11-18|FALSE|"2001:43f8:690::/48"
"AF2011-05-13-02647"|"afrinic"|"EG"|"ipv6"|"2c0f:fc88::"|32|2011-04-18|"allocated"|2011-05-13|2012-12-12|FALSE|"2c0f:fc88::/32"
"AF2012-11-13-03096"|"afrinic"|"ZA"|"ipv6"|"2001:43f8:730::"|48|2012-11-12|"assigned"|2012-11-13|2012-12-13|FALSE|"2001:43f8:730::/48"
"AF2011-10-24-02743"|"afrinic"|"MU"|"ipv6"|"2001:43f8:d0::"|48|2011-10-24|"assigned"|2011-10-24|2012-12-28|FALSE|"2001:43f8:d0::/48"
"AF2012-09-09-02963"|"afrinic"|"GH"|"ipv6"|"2001:43e0::"|32|2009-12-04|"allocated"|2012-09-09|2013-01-03|FALSE|"2001:43e0::/32"
"AF2012-08-28-03044"|"afrinic"|"ZA"|"ipv6"|"2c0f:f868::"|32|2012-08-27|"allocated"|2012-08-28|2013-04-08|FALSE|"2c0f:f868::/32"
"AF2013-04-09-03303"|"afrinic"|"MU"|"ipv6"|"2001:43f8:7c0::"|44|2013-04-08|"assigned"|2013-04-09|2013-04-09|FALSE|"2001:43f8:7c0::/44"
"AF2012-07-03-03012"|"afrinic"|"LY"|"ipv6"|"2c0f:f818::"|32|2012-07-03|"allocated"|2012-07-03|2013-04-12|FALSE|"2c0f:f818::/32"
"AF2006-03-16-01222"|"afrinic"|"EG"|"ipv6"|"2001:4230::"|32|2006-03-15|"allocated"|2006-03-16|2013-06-05|FALSE|"2001:4230::/32"
"AF2013-05-11-03268"|"afrinic"|"MU"|"ipv6"|"2001:43f8:d0::"|48|2013-05-10|"assigned"|2013-05-11|2013-06-28|FALSE|"2001:43f8:d0::/48"
"AF2013-05-11-03287"|"afrinic"|"MU"|"ipv6"|"2001:43f8:220::"|48|2013-05-10|"assigned"|2013-05-11|2013-06-28|FALSE|"2001:43f8:220::/48"
"AF2013-01-04-03098"|"afrinic"|"MU"|"ipv6"|"2001:43e0::"|32|2009-12-04|"allocated"|2013-01-04|2013-07-25|FALSE|"2001:43e0::/32"
"AF2011-07-06-02696"|"afrinic"|"ZA"|"ipv6"|"2001:43f8:300::"|48|2011-07-06|"assigned"|2011-07-06|2013-08-02|FALSE|"2001:43f8:300::/48"
"AF2013-10-24-03453"|"afrinic"|"MU"|"ipv6"|"2001:43f8:d0::"|48|2013-10-23|"assigned"|2013-10-24|2013-12-09|FALSE|"2001:43f8:d0::/48"
"AF2013-12-06-03616"|"afrinic"|"MU"|"ipv6"|"2c0f:f668::"|32|2013-12-05|"allocated"|2013-12-06|2013-12-11|FALSE|"2c0f:f668::/32"
"AF2010-11-12-02487"|"afrinic"|"NG"|"ipv6"|"2c0f:fed0::"|32|2010-11-11|"allocated"|2010-11-12|2013-12-17|FALSE|"2c0f:fed0::/32"
"AF2011-09-16-02772"|"afrinic"|"KE"|"ipv6"|"2c0f:fa30::"|32|2011-09-16|"allocated"|2011-09-16|2013-12-26|FALSE|"2c0f:fa30::/32"
"AF2010-06-06-02293"|"afrinic"|"KE"|"ipv6"|"2c0f:fe40::"|32|2010-06-04|"allocated"|2010-06-06|2014-03-24|FALSE|"2c0f:fe40::/32"
"AF2007-11-06-01638"|"afrinic"|"RW"|"ipv6"|"2001:4328::"|32|2007-11-05|"allocated"|2007-11-06|2014-04-22|FALSE|"2001:4328::/32"
"AF2010-05-21-02285"|"afrinic"|"RW"|"ipv6"|"2c0f:fe30::"|32|2010-05-20|"allocated"|2010-05-21|2014-04-22|FALSE|"2c0f:fe30::/32"
"AF2009-05-13-01936"|"afrinic"|"UG"|"ipv6"|"2001:43b8::"|32|2009-05-12|"allocated"|2009-05-13|2014-05-06|FALSE|"2001:43b8::/32"
"AF2011-09-08-02763"|"afrinic"|"ZM"|"ipv6"|"2c0f:fa10::"|32|2011-09-08|"allocated"|2011-09-08|2014-06-11|FALSE|"2c0f:fa10::/32"
"AF2007-10-05-01623"|"afrinic"|"GH"|"ipv6"|"2001:42f8::"|32|2007-10-04|"allocated"|2007-10-05|2014-07-10|FALSE|"2001:42f8::/32"
"AF2012-01-26-02885"|"afrinic"|"ZA"|"ipv6"|"2c0f:fb28::"|32|2012-01-26|"allocated"|2012-01-26|2014-07-10|FALSE|"2c0f:fb28::/32"
"AF2012-08-31-03049"|"afrinic"|"NG"|"ipv6"|"2c0f:f870::"|32|2012-08-30|"allocated"|2012-08-31|2014-07-10|FALSE|"2c0f:f870::/32"
"AF2014-04-15-03601"|"afrinic"|"MU"|"ipv6"|"2001:43f8:d0::"|48|2014-04-11|"assigned"|2014-04-15|2014-07-17|FALSE|"2001:43f8:d0::/48"
"AF2014-04-15-03624"|"afrinic"|"MU"|"ipv6"|"2001:43f8:220::"|48|2014-04-11|"assigned"|2014-04-15|2014-07-17|FALSE|"2001:43f8:220::/48"
"AF2011-06-21-02720"|"afrinic"|"UG"|"ipv6"|"2c0f:fd70::"|32|2011-06-21|"allocated"|2011-06-21|2014-08-05|FALSE|"2c0f:fd70::/32"
"AF2011-11-23-02834"|"afrinic"|"RW"|"ipv6"|"2c0f:fad0::"|32|2011-11-23|"allocated"|2011-11-23|2014-08-05|FALSE|"2c0f:fad0::/32"
"AF2013-07-26-03334"|"afrinic"|"GH"|"ipv6"|"2001:43e0::"|32|2009-12-04|"allocated"|2013-07-26|2014-08-21|FALSE|"2001:43e0::/32"
"AF2006-01-07-01180"|"afrinic"|"ZA"|"ipv6"|"2001:4208::"|32|2006-01-06|"allocated"|2006-01-07|2014-09-25|FALSE|"2001:4208::/32"
"AF2014-09-17-03857"|"afrinic"|"ZM"|"ipv6"|"2c0f:f770::"|32|2014-09-12|"allocated"|2014-09-17|2014-09-30|FALSE|"2c0f:f770::/32"
"AF2012-07-19-03029"|"afrinic"|"ZW"|"ipv6"|"2c0f:f830::"|32|2012-07-19|"allocated"|2012-07-19|2014-10-03|FALSE|"2c0f:f830::/32"
"AF2012-12-28-03206"|"afrinic"|"ZW"|"ipv6"|"2c0f:f8f0::"|32|2012-12-27|"allocated"|2012-12-28|2014-10-06|FALSE|"2c0f:f8f0::/32"
"AF2011-08-17-02795"|"afrinic"|"MW"|"ipv6"|"2c0f:fde0::"|32|2011-08-11|"allocated"|2011-08-17|2015-01-06|FALSE|"2c0f:fde0::/32"
"AF2011-05-13-02640"|"afrinic"|"ZW"|"ipv6"|"2c0f:fc50::"|32|2011-03-15|"allocated"|2011-05-13|2015-01-07|FALSE|"2c0f:fc50::/32"
"AF2012-11-16-03122"|"afrinic"|"ZA"|"ipv6"|"2c0f:f8a8::"|32|2012-11-15|"allocated"|2012-11-16|2015-01-07|FALSE|"2c0f:f8a8::/32"
"AF2013-11-22-03582"|"afrinic"|"ZA"|"ipv6"|"2c0e:2000::"|28|2013-11-21|"allocated"|2013-11-22|2015-01-26|FALSE|"2c0e:2000::/28"
"AF2006-04-29-01243"|"afrinic"|"KE"|"ipv6"|"2001:4238::"|32|2006-04-28|"allocated"|2006-04-29|2015-02-05|FALSE|"2001:4238::/32"
"AF2010-12-21-02487"|"afrinic"|"GH"|"ipv6"|"2001:43f8:1d0::"|48|2010-12-20|"assigned"|2010-12-21|2015-04-28|FALSE|"2001:43f8:1d0::/48"
"AF2014-11-26-03782"|"afrinic"|"MU"|"ipv6"|"2001:43f8:d0::"|48|2014-11-11|"assigned"|2014-11-26|2015-06-26|FALSE|"2001:43f8:d0::/48"
"AF2011-05-13-02713"|"afrinic"|"ZA"|"ipv6"|"2c0f:ffe0::"|32|2011-02-23|"allocated"|2011-05-13|2015-07-19|FALSE|"2c0f:ffe0::/32"
"AF2015-05-26-04085"|"afrinic"|"ZA"|"ipv6"|"2001:43f8:a70::"|48|2015-05-25|"assigned"|2015-05-26|2015-07-19|FALSE|"2001:43f8:a70::/48"
"AF2014-08-27-03706"|"afrinic"|"ZA"|"ipv6"|"2001:43f8:1f6::"|48|2014-08-26|"assigned"|2014-08-27|2015-09-22|FALSE|"2001:43f8:1f6::/48"
"AF2015-09-03-04197"|"afrinic"|"MU"|"ipv6"|"2001:43f8:a70::"|48|2015-09-01|"assigned"|2015-09-03|2015-10-02|FALSE|"2001:43f8:a70::/48"
"AF2014-08-22-03663"|"afrinic"|"ZA"|"ipv6"|"2001:43e0::"|32|2009-12-04|"allocated"|2014-08-22|2015-10-23|FALSE|"2001:43e0::/32"
"AF2015-10-24-04120"|"afrinic"|"GH"|"ipv6"|"2001:43e0::"|32|2009-12-04|"allocated"|2015-10-24|2015-11-13|FALSE|"2001:43e0::/32"
"AF2015-11-30-04312"|"afrinic"|"MU"|"ipv6"|"2001:43f8:a700::"|48|2015-11-29|"assigned"|2015-11-30|2015-12-10|FALSE|"2001:43f8:a700::/48"
"AF2015-03-05-03904"|"afrinic"|"MU"|"ipv6"|"2001:43f8:220::"|48|2015-03-04|"assigned"|2015-03-05|2016-02-24|FALSE|"2001:43f8:220::/48"
"AF2015-11-14-04153"|"afrinic"|"ZA"|"ipv6"|"2001:43e0::"|32|2009-12-04|"allocated"|2015-11-14|2016-03-05|FALSE|"2001:43e0::/32"
"AF2016-03-06-04244"|"afrinic"|"GH"|"ipv6"|"2001:43e0::"|32|2009-12-04|"allocated"|2016-03-06|2016-03-26|FALSE|"2001:43e0::/32"
"AF2013-08-03-03428"|"afrinic"|"ZA"|"ipv6"|"2001:43f8:910::"|48|2013-08-02|"assigned"|2013-08-03|2016-05-19|FALSE|"2001:43f8:910::/48"
"AF2014-08-26-03814"|"afrinic"|"MU"|"ipv6"|"2c0f:f738::"|32|2014-08-22|"allocated"|2014-08-26|2016-05-19|FALSE|"2c0f:f738::/32"
"AF2010-09-23-02403"|"afrinic"|"KE"|"ipv6"|"2001:43f8:170::"|48|2010-09-22|"assigned"|2010-09-23|2016-05-30|FALSE|"2001:43f8:170::/48"
"AF2010-06-08-02296"|"afrinic"|"ZA"|"ipv6"|"2c0f:fe48::"|32|2010-06-07|"allocated"|2010-06-08|2016-07-08|FALSE|"2c0f:fe48::/32"
"AF2016-04-05-04293"|"afrinic"|"MU"|"ipv6"|"2001:43f8:d0::"|48|2016-04-04|"assigned"|2016-04-05|2016-07-11|FALSE|"2001:43f8:d0::/48"
"AF2016-04-12-04330"|"afrinic"|"MU"|"ipv6"|"2001:43f8:220::"|48|2016-04-11|"assigned"|2016-04-12|2016-07-11|FALSE|"2001:43f8:220::/48"
"AF2016-03-27-04270"|"afrinic"|"ZA"|"ipv6"|"2001:43e0::"|32|2009-12-04|"allocated"|2016-03-27|2016-08-02|FALSE|"2001:43e0::/32"
"AF2011-12-21-02831"|"afrinic"|"ZA"|"ipv6"|"2001:43f8:3a0::"|48|2011-12-21|"assigned"|2011-12-21|2016-08-24|FALSE|"2001:43f8:3a0::/48"
"AF2014-01-11-03596"|"afrinic"|"KE"|"ipv6"|"2c0f:f688::"|32|2014-01-10|"allocated"|2014-01-11|2016-09-30|FALSE|"2c0f:f688::/32"
"AF2016-09-20-04642"|"afrinic"|"MU"|"ipv6"|"2001:43f8:a700::"|44|2016-09-14|"assigned"|2016-09-20|2016-10-05|FALSE|"2001:43f8:a700::/44"
"AF2014-09-17-03855"|"afrinic"|"ZA"|"ipv6"|"2c0f:f760::"|32|2014-09-12|"allocated"|2014-09-17|2016-12-20|FALSE|"2c0f:f760::/32"
"AF2016-12-21-04941"|"afrinic"|"ZM"|"ipv6"|"2c0f:f760::"|32|2014-09-12|"allocated"|2016-12-21|2017-01-25|FALSE|"2c0f:f760::/32"
"AF2013-03-15-03271"|"afrinic"|"MU"|"ipv6"|"2001:43f8:7a0::"|48|2013-03-14|"assigned"|2013-03-15|2017-01-28|FALSE|"2001:43f8:7a0::/48"
"AF2017-01-29-04729"|"afrinic"|"SC"|"ipv6"|"2001:43f8:7a0::"|48|2013-03-14|"assigned"|2017-01-29|2017-01-30|FALSE|"2001:43f8:7a0::/48"
"AF2017-03-16-04860"|"afrinic"|"MU"|"ipv6"|"2001:43f8:a700::"|48|2017-03-15|"assigned"|2017-03-16|2017-04-14|FALSE|"2001:43f8:a700::/48"
"AF2016-08-03-04451"|"afrinic"|"GH"|"ipv6"|"2001:43e0::"|32|2009-12-04|"allocated"|2016-08-03|2017-05-28|FALSE|"2001:43e0::/32"
"AF2012-03-23-02973"|"afrinic"|"ZW"|"ipv6"|"2c0f:fc78::"|32|2012-03-23|"allocated"|2012-03-23|2017-06-10|FALSE|"2c0f:fc78::/32"
"AF2012-12-08-03179"|"afrinic"|"NG"|"ipv6"|"2c0f:f8d0::"|32|2012-12-07|"allocated"|2012-12-08|2017-06-10|FALSE|"2c0f:f8d0::/32"
"AF2015-10-03-04235"|"afrinic"|"KE"|"ipv6"|"2001:43f8:b00::"|48|2015-09-30|"assigned"|2015-10-03|2017-06-15|FALSE|"2001:43f8:b00::/48"
"AF2017-05-29-04776"|"afrinic"|"ZA"|"ipv6"|"2001:43e0::"|32|2009-12-04|"allocated"|2017-05-29|2017-07-25|FALSE|"2001:43e0::/32"
"AF2016-09-20-04524"|"afrinic"|"MU"|"ipv6"|"2001:43f8:220::"|48|2016-09-12|"assigned"|2016-09-20|2017-09-26|FALSE|"2001:43f8:220::/48"
"AF2017-03-04-04691"|"afrinic"|"MU"|"ipv6"|"2001:43f8:d0::"|48|2017-03-03|"assigned"|2017-03-04|2017-09-26|FALSE|"2001:43f8:d0::/48"
"AF2017-07-26-04800"|"afrinic"|"GH"|"ipv6"|"2001:43e0::"|32|2009-12-04|"allocated"|2017-07-26|2017-10-12|FALSE|"2001:43e0::/32"
"AF2017-09-01-05087"|"afrinic"|"ZA"|"ipv6"|"2c0f:f150::"|32|2017-08-31|"allocated"|2017-09-01|2017-10-31|FALSE|"2c0f:f150::/32"
"AF2010-07-20-02358"|"afrinic"|"ZM"|"ipv6"|"2c0f:fe80::"|32|2010-07-19|"allocated"|2010-07-20|2017-12-21|FALSE|"2c0f:fe80::/32"
"AF2016-05-20-04487"|"afrinic"|"ZA"|"ipv6"|"2c0f:f210::"|32|2016-05-19|"allocated"|2016-05-20|2017-12-21|FALSE|"2c0f:f210::/32"
"AF2012-08-03-03039"|"afrinic"|"GH"|"ipv6"|"2c0f:f848::"|32|2012-08-03|"allocated"|2012-08-03|2018-03-07|FALSE|"2c0f:f848::/32"
"AF2013-05-13-03382"|"afrinic"|"MZ"|"ipv6"|"2c0f:f968::"|32|2013-05-13|"allocated"|2013-05-13|2018-03-07|FALSE|"2c0f:f968::/32"
"AF2013-06-25-03379"|"afrinic"|"SD"|"ipv6"|"2001:43f8:7f0::"|48|2013-06-24|"assigned"|2013-06-25|2018-03-07|FALSE|"2001:43f8:7f0::/48"
"AF2013-11-12-03569"|"afrinic"|"BJ"|"ipv6"|"2c0f:f630::"|32|2013-11-11|"allocated"|2013-11-12|2018-03-07|FALSE|"2c0f:f630::/32"
"AF2013-11-26-03593"|"afrinic"|"TD"|"ipv6"|"2c0f:f648::"|32|2013-11-25|"allocated"|2013-11-26|2018-03-07|FALSE|"2c0f:f648::/32"
"AF2016-02-19-04427"|"afrinic"|"CI"|"ipv6"|"2c0f:f590::"|32|2016-02-17|"allocated"|2016-02-19|2018-03-07|FALSE|"2c0f:f590::/32"
"AF2017-09-30-04916"|"afrinic"|"MU"|"ipv6"|"2001:43f8:220::"|48|2017-09-29|"assigned"|2017-09-30|2018-03-07|FALSE|"2001:43f8:220::/48"
"AF2018-03-24-05189"|"afrinic"|"TZ"|"ipv6"|"2001:43f8:1120::"|48|2018-03-23|"assigned"|2018-03-24|2018-03-26|FALSE|"2001:43f8:1120::/48"
"AF2018-05-05-05233"|"afrinic"|"ZA"|"ipv6"|"2001:43f8:1150::"|48|2018-05-04|"assigned"|2018-05-05|2018-05-07|FALSE|"2001:43f8:1150::/48"
"AF2017-10-13-04878"|"afrinic"|"ZA"|"ipv6"|"2001:43e0::"|32|2009-12-04|"allocated"|2017-10-13|2018-05-08|FALSE|"2001:43e0::/32"
"AF2013-04-30-03370"|"afrinic"|"ZA"|"ipv6"|"2c0f:f958::"|32|2013-04-29|"allocated"|2013-04-30|2018-05-10|FALSE|"2c0f:f958::/32"
"AF2007-10-30-01640"|"afrinic"|"ZA"|"ipv6"|"2001:43f8:50::"|48|2007-10-29|"assigned"|2007-10-30|2018-05-30|FALSE|"2001:43f8:50::/48"
"AF2018-05-09-05023"|"afrinic"|"GH"|"ipv6"|"2001:43e0::"|32|2009-12-04|"allocated"|2018-05-09|2018-07-24|FALSE|"2001:43e0::/32"
"AF2018-07-25-05114"|"afrinic"|"ZA"|"ipv6"|"2001:43e0::"|32|2009-12-04|"allocated"|2018-07-25|2018-07-25|FALSE|"2001:43e0::/32"
"AF2017-09-23-05107"|"afrinic"|"RW"|"ipv6"|"2c0f:f168::"|32|2017-09-22|"allocated"|2017-09-23|2018-09-07|FALSE|"2c0f:f168::/32"
"AF2016-04-22-04510"|"afrinic"|"ZA"|"ipv6"|"2c0f:f5e8::"|32|2016-04-20|"allocated"|2016-04-22|2018-10-04|FALSE|"2c0f:f5e8::/32"
"AF2016-06-09-04526"|"afrinic"|"ZA"|"ipv6"|"2c0f:f240::"|32|2016-06-08|"allocated"|2016-06-09|2018-10-04|FALSE|"2c0f:f240::/32"
"AF2018-03-15-04982"|"afrinic"|"MU"|"ipv6"|"2001:43f8:d0::"|48|2018-03-14|"assigned"|2018-03-15|2018-11-01|FALSE|"2001:43f8:d0::/48"
"AF2016-04-20-04446"|"afrinic"|"BF"|"ipv6"|"2001:43f8:b50::"|48|2016-04-19|"assigned"|2016-04-20|2019-02-12|FALSE|"2001:43f8:b50::/48"
"AF2016-07-14-04591"|"afrinic"|"AO"|"ipv6"|"2c0f:f298::"|32|2016-07-12|"allocated"|2016-07-14|2019-02-12|FALSE|"2c0f:f298::/32"
"AF2011-05-13-02636"|"afrinic"|"BW"|"ipv6"|"2001:43f8:2b0::"|48|2011-05-12|"assigned"|2011-05-13|2019-02-13|FALSE|"2001:43f8:2b0::/48"
"AF2016-06-01-04506"|"afrinic"|"TD"|"ipv6"|"2001:43f8:ba0::"|48|2016-05-31|"assigned"|2016-06-01|2019-02-13|FALSE|"2001:43f8:ba0::/48"
